Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(à),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(à),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS2-1/2X2X.125,HSS2-1/2X2X1/8,F,3.4800,0.9560,0.0000,0.0000,2.5000,2.1500,0.0000,0.0000,0.0000,2.0000,1.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.1160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2000,0.0000,18.6000,0.0000,0.8330,0.8090,0.6670,0.9340,0.5890,0.6940,0.5890,0.7850,0.0000,0.0000,0.0000,1.1200,0.0000,1.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS63.5X50.8X3.2,HSS63.5X50.8X3.2,5.1600,617.0000,0.0000,0.0000,63.5000,54.6000,0.0000,0.0000,0.0000,50.8000,41.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1800,2.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2000,0.0000,18.6000,0.0000,0.3470,13.3000,10.9000,23.7000,0.2450,11.4000,9.6500,19.9000,0.0000,0.0000,0.0000,466.0000,0.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2-1/2X1-1/2X.250,HSS2-1/2X1-1/2X1/4,F,5.4100,1.5100,0.0000,0.0000,2.5000,1.8000,0.0000,0.0000,0.0000,1.5000,0.8010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.2330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4400,0.0000,7.7300,0.0000,1.0300,1.1100,0.8220,0.8260,0.4490,0.7640,0.5990,0.5460,0.0000,0.0000,0.0000,1.1000,0.0000,1.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS63.5X38.1X6.4,HSS63.5X38.1X6.4,8.0000,974.0000,0.0000,0.0000,63.5000,45.7000,0.0000,0.0000,0.0000,38.1000,20.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3500,5.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4400,0.0000,7.7300,0.0000,0.4290,18.2000,13.5000,21.0000,0.1870,12.5000,9.8200,13.9000,0.0000,0.0000,0.0000,458.0000,0.0000,21.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2-1/2X1-1/2X.188,HSS2-1/2X1-1/2X3/16,F,4.3200,1.1900,0.0000,0.0000,2.5000,1.9800,0.0000,0.0000,0.0000,1.5000,0.9780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1875,0.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6200,0.0000,11.4000,0.0000,0.8820,0.9150,0.7050,0.8600,0.3900,0.6360,0.5200,0.5720,0.0000,0.0000,0.0000,0.9290,0.0000,1.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS63.5X38.1X4.8,HSS63.5X38.1X4.8,6.4100,768.0000,0.0000,0.0000,63.5000,50.3000,0.0000,0.0000,0.0000,38.1000,24.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7600,4.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6200,0.0000,11.4000,0.0000,0.3670,15.0000,11.6000,21.8000,0.1620,10.4000,8.5200,14.5000,0.0000,0.0000,0.0000,387.0000,0.0000,17.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2-1/2X1-1/2X.125,HSS2-1/2X1-1/2X1/8,F,3.0500,0.8400,0.0000,0.0000,2.5000,2.1500,0.0000,0.0000,0.0000,1.5000,1.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.1160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9300,0.0000,18.6000,0.0000,0.6680,0.6710,0.5350,0.8920,0.3000,0.4690,0.3990,0.5970,0.0000,0.0000,0.0000,0.6870,0.0000,0.7590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS63.5X38.1X3.2,HSS63.5X38.1X3.2,4.5300,542.0000,0.0000,0.0000,63.5000,54.6000,0.0000,0.0000,0.0000,38.1000,29.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1800,2.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9300,0.0000,18.6000,0.0000,0.2780,11.0000,8.7700,22.7000,0.1250,7.6900,6.5400,15.2000,0.0000,0.0000,0.0000,286.0000,0.0000,12.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2-1/2X1X.188,HSS2-1/2X1X3/16,F,3.6800,1.0200,0.0000,0.0000,2.5000,1.9800,0.0000,0.0000,0.0000,1.0000,0.4780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1875,0.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7500,0.0000,11.4000,0.0000,0.6460,0.7130,0.5170,0.7960,0.1430,0.3600,0.2850,0.3740,0.0000,0.0000,0.0000,0.4120,0.0000,0.6480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS63.5X25.4X4.8,HSS63.5X25.4X4.8,5.4600,658.0000,0.0000,0.0000,63.5000,50.3000,0.0000,0.0000,0.0000,25.4000,12.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7600,4.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7500,0.0000,11.4000,0.0000,0.2690,11.7000,8.4700,20.2000,0.0595,5.9000,4.6700,9.5000,0.0000,0.0000,0.0000,171.0000,0.0000,10.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2-1/2X1X.125,HSS2-1/2X1X1/8,F,2.6300,0.7240,0.0000,0.0000,2.5000,2.1500,0.0000,0.0000,0.0000,1.0000,0.6520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.1160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6200,0.0000,18.6000,0.0000,0.5030,0.5320,0.4030,0.8340,0.1150,0.2740,0.2300,0.3990,0.0000,0.0000,0.0000,0.3220,0.0000,0.4830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS63.5X25.4X3.2,HSS63.5X25.4X3.2,3.9000,467.0000,0.0000,0.0000,63.5000,54.6000,0.0000,0.0000,0.0000,25.4000,16.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1800,2.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6200,0.0000,18.6000,0.0000,0.2090,8.7200,6.6000,21.2000,0.0479,4.4900,3.7700,10.1000,0.0000,0.0000,0.0000,134.0000,0.0000,7.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2-1/4X2-1/4X.250,HSS2-1/4X2-1/4X1/4,F,6.2600,1.7400,0.0000,0.0000,2.2500,1.5500,0.0000,0.0000,0.0000,2.2500,1.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.2330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,6.6600,0.0000,1.1300,1.2800,1.0100,0.8060,1.1300,1.2800,1.0100,0.8060,0.0000,0.0000,0.0000,1.9600,0.0000,1.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS57.2X57.2X6.4,HSS57.2X57.2X6.4,9.2600,1120.0000,0.0000,0.0000,57.2000,39.4000,0.0000,0.0000,0.0000,57.2000,39.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3500,5.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,6.6600,0.0000,0.4700,21.0000,16.6000,20.5000,0.4700,21.0000,16.6000,20.5000,0.0000,0.0000,0.0000,816.0000,0.0000,30.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2-1/4X2-1/4X.188,HSS2-1/4X2-1/4X3/16,F,4.9600,1.3700,0.0000,0.0000,2.2500,1.7300,0.0000,0.0000,0.0000,2.2500,1.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1875,0.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9300,0.0000,9.9300,0.0000,0.9530,1.0400,0.8470,0.8350,0.9530,1.0400,0.8470,0.8350,0.0000,0.0000,0.0000,1.6000,0.0000,1.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS57.2X57.2X4.8,HSS57.2X57.2X4.8,7.3500,884.0000,0.0000,0.0000,57.2000,43.9000,0.0000,0.0000,0.0000,57.2000,43.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7600,4.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9300,0.0000,9.9300,0.0000,0.3970,17.0000,13.9000,21.2000,0.3970,17.0000,13.9000,21.2000,0.0000,0.0000,0.0000,666.0000,0.0000,24.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2-1/4X2-1/4X.125,HSS2-1/4X2-1/4X1/8,F,3.4800,0.9560,0.0000,0.0000,2.2500,1.9000,0.0000,0.0000,0.0000,2.2500,1.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.1160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.4000,0.0000,16.4000,0.0000,0.7120,0.7550,0.6330,0.8630,0.7120,0.7550,0.6330,0.8630,0.0000,0.0000,0.0000,1.1500,0.0000,1.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS57.2X57.2X3.2,HSS57.2X57.2X3.2,5.1600,617.0000,0.0000,0.0000,57.2000,48.3000,0.0000,0.0000,0.0000,57.2000,48.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1800,2.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.4000,0.0000,16.4000,0.0000,0.2960,12.4000,10.4000,21.9000,0.2960,12.4000,10.4000,21.9000,0.0000,0.0000,0.0000,479.0000,0.0000,17.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2-1/4X2X.188,HSS2-1/4X2X3/16,F,4.6400,1.2800,0.0000,0.0000,2.2500,1.7300,0.0000,0.0000,0.0000,2.0000,1.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1875,0.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4900,0.0000,9.9300,0.0000,0.8590,0.9520,0.7640,0.8190,0.7130,0.8770,0.7130,0.7470,0.0000,0.0000,0.0000,1.3200,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS57.2X50.8X4.8,HSS57.2X50.8X4.8,6.8900,826.0000,0.0000,0.0000,57.2000,43.9000,0.0000,0.0000,0.0000,50.8000,37.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7600,4.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4900,0.0000,9.9300,0.0000,0.3580,15.6000,12.5000,20.8000,0.2970,14.4000,11.7000,19.0000,0.0000,0.0000,0.0000,549.0000,0.0000,21.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2-1/4X2X.125,HSS2-1/4X2X1/8,F,3.2700,0.8980,0.0000,0.0000,2.2500,1.9000,0.0000,0.0000,0.0000,2.0000,1.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.1160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2000,0.0000,16.4000,0.0000,0.6460,0.6930,0.5740,0.8480,0.5380,0.6390,0.5380,0.7740,0.0000,0.0000,0.0000,0.9570,0.0000,0.9270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS57.2X50.8X3.2,HSS57.2X50.8X3.2,4.8500,579.0000,0.0000,0.0000,57.2000,48.3000,0.0000,0.0000,0.0000,50.8000,41.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1800,2.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2000,0.0000,16.4000,0.0000,0.2690,11.4000,9.4100,21.5000,0.2240,10.5000,8.8200,19.7000,0.0000,0.0000,0.0000,398.0000,0.0000,15.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2X2X.250,HSS2X2X1/4,F,5.4100,1.5100,0.0000,0.0000,2.0000,1.3000,0.0000,0.0000,0.0000,2.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.2330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5800,0.0000,5.5800,0.0000,0.7470,0.9640,0.7470,0.7040,0.7470,0.9640,0.7470,0.7040,0.0000,0.0000,0.0000,1.3100,0.0000,1.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS50.8X50.8X6.4,HSS50.8X50.8X6.4,8.0000,974.0000,0.0000,0.0000,50.8000,33.0000,0.0000,0.0000,0.0000,50.8000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3500,5.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5800,0.0000,5.5800,0.0000,0.3110,15.8000,12.2000,17.9000,0.3110,15.8000,12.2000,17.9000,0.0000,0.0000,0.0000,545.0000,0.0000,23.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2X2X.188,HSS2X2X3/16,F,4.3200,1.1900,0.0000,0.0000,2.0000,1.4800,0.0000,0.0000,0.0000,2.0000,1.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1875,0.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4900,0.0000,8.4900,0.0000,0.6410,0.7970,0.6410,0.7330,0.6410,0.7970,0.6410,0.7330,0.0000,0.0000,0.0000,1.0900,0.0000,1.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS50.8X50.8X4.8,HSS50.8X50.8X4.8,6.4000,768.0000,0.0000,0.0000,50.8000,37.6000,0.0000,0.0000,0.0000,50.8000,37.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7600,4.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4900,0.0000,8.4900,0.0000,0.2670,13.1000,10.5000,18.6000,0.2670,13.1000,10.5000,18.6000,0.0000,0.0000,0.0000,454.0000,0.0000,18.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2X2X.125,HSS2X2X1/8,F,3.0500,0.8400,0.0000,0.0000,2.0000,1.6500,0.0000,0.0000,0.0000,2.0000,1.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1250,0.1160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2000,0.0000,14.2000,0.0000,0.4860,0.5840,0.4860,0.7610,0.4860,0.5840,0.4860,0.7610,0.0000,0.0000,0.0000,0.7960,0.0000,0.8170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS50.8X50.8X3.2,HSS50.8X50.8X3.2,4.5300,542.0000,0.0000,0.0000,50.8000,41.9000,0.0000,0.0000,0.0000,50.8000,41.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1800,2.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2000,0.0000,14.2000,0.0000,0.2020,9.5700,7.9600,19.3000,0.2020,9.5700,7.9600,19.3000,0.0000,0.0000,0.0000,331.0000,0.0000,13.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HSS,HSS2X1-1/2X.188,HSS2X1-1/2X3/16,F,3.6800,1.0200,0.0000,0.0000,2.0000,1.4800,0.0000,0.0000,0.0000,1.5000,0.9780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1875,0.1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6200,0.0000,8.4900,0.0000,0.4950,0.6390,0.4950,0.6970,0.3130,0.5210,0.4170,0.5540,0.0000,0.0000,0.0000,0.6640,0.0000,0.8220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,HSS50.8X38.1X4.8,HSS50.8X38.1X4.8,5.4600,658.0000,0.0000,0.0000,50.8000,37.6000,0.0000,0.0000,0.0000,38.1000,24.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7600,4.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6200,0.0000,8.4900,0.0000,0.2060,10.5000,8.1100,17.7000,0.1300,8.5400,6.8300,14.1000,0.0000,0.0000,0.0000,276.0000,0.0000,13.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
